fuente,source_id,motivo
TU,21033a4ba1b9e76727460ff165d27874c5bd08715d9cfc45d5e5276b846cdc59,parada_nula
TU,ae450b6be474cad0f169dedbe27be1be7dc769aed9e60e54356e9b69f5157254,parada_nula
TU,f9cbcf67f4602b05e62dbcf66d333b69e2b4087a115eea73ecce9d035f65f2dd,parada_nula
TU,a9899782b66488cef3032ad46ec02b6920265da95c7dfe6e6dbe103958a7870d,parada_nula
TU,4e0291bfda9dd75826b6fdd883468104b99b5fa71ce483e51fc95ed4575f48f1,parada_nula
TU,a0d88daaf69383c4eb8e844f07fa4fe984f809bc01175aa58a6904ca56aaf5c0,parada_nula
TU,d84e9e03d38cb706300cafab44a12d6634f2a0a7d4d548237b19c65b729998dc,parada_nula
TU,c6b68d91f30cf7efd48a493081236c19691b5537b1d3c6451ef1199bfc222e5e,parada_nula
TU,f976a7ae4b5837baf674e8c9a0327c3d845f9a3317b1a4f5e82e74ddeb4a3867,parada_nula
TU,b335de73330f7082b49396bd37df72e31a5bfe7ce5610e8d422ffffc4fa5ea0e,parada_nula
TU,0690f806181aec9a03c08f6ea0dde0d58b884cb6ad187665f08c15a5002f93dd,parada_nula
TU,d8f88ec0bf319f3ef88e2337953ec93390723f8663908ba3e17d02804f34d3dc,fecha_futura
TU,31840fdfe3bc9e2f6da4691c0f3ba995c75d5c7ce6f10ebd75453701167861f1,parada_nula
TU,a00e1fa00f41af428864a8d9c1c15bd3e8b2fb04f16e711bb250be1619db86f9,parada_nula
TU,f97c78b6bbe4f4beb8b82872f880e649439b9c073a250309b42b2a9eaabbed46,fecha_futura
TU,bc66134a724efb196e2d954aafcfa17861b68e8a779aee7e90e30d9b92934069,parada_nula
TU,70f5fcd80e679cead2a03e31a69b7fd57b19d1d0c13634a80b1675fa268136b6,parada_nula
TU,d2b7794bd367acecad71a515b2c3acc797a106e8ac3c24c78d1ea9c79181fb7b,parada_nula
TU,208710b440ea22b2e2af090034c7075a6302c060f738458de5e8551f0579d08a,parada_nula
TU,a713fa0c77c93a07dfe2672d815c487693745866503ead242f70f01faa2f44d6,parada_nula
TU,c392ca4cfbfb6ee6f470a670afe6d79fb1f9cbdcaacc3bd88a0beee6db6e1380,parada_nula
TU,098216a7ae233d1d62d0b0f3e2686260c505e19779a27b9d54dd19b7b8eff78a,parada_nula
TU,48136680d4c40ddcb7df5f7a48d6221479acc7a07c1c3ba59ee853fa48daf5da,parada_nula
TU,dc04e83afc54b0cec390a05946f630f43c0eb823ee0d667319941b5a973f86b5,parada_nula
TU,92e7b9a7ca714a56f667b059e912cbb1337323874a75450004ee4bbd6c91af78,parada_nula
TU,8d94872749baa82d281441c6db89d9c99923d44e17761a1e916b097ce7bd8d88,parada_nula
TU,03f179d4dc27ff732046f06de8ba858fd827f0eec92c31231c04bc7f8016e706,parada_nula
TU,33d35b1aaa7e55df15589e2cd718cc314e8ffa49cd895f2a374aa8802224f066,parada_nula
TU,dc66ebe757e000d76263ccef6bc91d84ad4e57098e3dfa28552217ef7eac3b81,parada_nula
TU,55d68568cb087540f3dbe16663afaaf51dd614d7f6b5d83446402dc666db84f8,parada_nula
TU,aa609d80b3ef19d122086e6f200c3a250ead9c0234a590b61f89c5d902f34305,parada_nula
TU,8904889bed5986c6d0ea6f784bbe599f240a44c66382e0488c8d46be40a95179,parada_nula
TU,ce8678434e731d98d2f08f57d7aed7070275b3c027bf04f2f85d0ae18fedbf33,parada_nula
TU,a2632b5d66156ff8e81c31b220dd1175c5a1faac560b5e4356aab36dd12fabea,parada_nula
TU,fc252bbe357a1fcfc88dc34ed089137e6be19b7e1f86ec02963301e54f0e4ce8,parada_nula
TU,d8ed41495cba269458b5ab1c91b1fb182fc6684443b4bf1a144cb1bdd1019173,parada_nula
TU,16283ce7a9b5119f09a0ca6d0acb5f737d072527c797f4ee0a85087f322cab32,parada_nula
TU,4b2c86de4587793d5334f0e64df3e85471e1876da409f60907e690c0483121d4,parada_nula
TU,16f41acc14a0bf10270513f79f10a8bf814eda6ce1257b4961d390dfa0ad4750,parada_nula
TU,02172ef9d1c14359c61763101257f487803f2e86be7423503f3fe21cb0b29880,parada_nula
TU,c33016775ceadea2b1f61dc1f2a58cc9cd7ac0742b99f6a22707f7c945c8f529,parada_nula
TU,4bc72da3394d567a842f5a2093c74cdababaab63e0563cdcb80e577d9dff80ab,parada_nula
TU,04513638906da0d51ff7065d0c1b5785a1dedd979f2b4a37ae08ea81c5d4f49c,parada_nula
TU,d85a6ec26659570536b910b951ee5ee27b2b47ca7a5498462d6e34a33b77746a,parada_nula
TU,a7ff7e93181c5095590b568dced5b4836053524e1390a29edbb51968a4215b02,parada_nula
TU,2b89ec6cdf5366484ff4d9b1bca55bc9a0912a9fef0fc223091408f22ba9504c,parada_nula
TU,148836df0242875e64a82284a30a6932841530073969af1d86523b713a07dd1f,parada_nula
TU,8a0648af3fc6ae7a76e069b57d06b206ae3bd7573fefed82ebce0c75f373c5fd,parada_nula
TU,c0b515a11b5bf93900fc16cc11bd015f2640fe5be69104ac5de7075d36673fa1,parada_nula
TU,51928577abe606b14291ec483e08d61304439de0d6a10c9f945ef4944d18b946,parada_nula
TU,0d59f6cc2c564125f22a95b38d6e41aebda8be23ea67d31f6f947123cdee4426,parada_nula
TU,c49bce25d809d5211574b833c4ff1d2631190c516f5c345172b1230b2b49d1f4,fecha_futura
TU,0bbbe47da9e893f522f874e6a14696ffe52c1ba801e9c4d09acf824f4b8e4f2f,parada_nula
TU,ae4b1db62bc93e600f1256ec35de4703013e3552d1c67973cd33c216d4c55f51,parada_nula
TU,ebb9cc193ee983458869c0fc5dd03f102fb3a783010eb53f749321972b321a79,parada_nula
TU,ac19333922364f9bc521bf121b4036c722f988fe0e052737d14a9ba34f0986ad,parada_nula
TU,71a78d811cc1975f9ade4058c3a889ca716ca05211e2dafa273d3afd8693fae3,parada_nula
TU,fb72cf9dc99ec83f9cd02f10bb38d5aa35a59352d520730ca9c23c5cb75696de,parada_nula
TU,7969b536625a83c8936ac2d5e419b3dfc6843a60590fdf3b619ab090d35e796f,parada_nula
TU,c5caa92cbfe4bc052a4a1e3d36d73f3611ab2e1979e3976f63a4bf9d88120d54,parada_nula
TU,40b1e61f9476eb24d554662a134b3bb3e03b800ff329c21a1af6accc5376727b,parada_nula
TU,19e6a75eaa9fa05cf4b3d1373a0651ace5ea49ab9222d3f0e9d21cbac5ff17b3,parada_nula
TU,be35a0214f643a4aeefad1acb8546deb73b7bbf4e43ad79756e37adbe4b7d797,parada_nula
TU,86e49d81438088d83445dc5d7d688633a465c5ad28a963aad88aee58e4d3e421,parada_nula
TU,06a97242c441549ce02506c22d7bf643ac70063e0638ce7f77609d8a1b60febd,parada_nula
TU,6873fc472b91693ef7c0b259abd7055a9db41029688f8d6c367314a63f005b7e,fecha_futura
TU,d82cb387f5d0462a8b1af6b441dabff88f52932d104fc822710d54c5bfea36c5,fecha_futura
TU,964b9ea1dd33bc60ba9bbcd8f216c1d7d6574159b8c7e53d1bfee11f071e1efa,parada_nula
TU,ba9165358eedd56e04bc51720111e35e163e3a892b15e14428ee00a4c19c2521,parada_nula
TU,7d2e2f62d885fb693e4297af72dbbf615da40e8e96c6f42ef3694a9b114f7187,parada_nula
TU,28b4c8bff1fbe5aedf2d814e888d485ce91f8903936e4c23faa80d6dfc26d868,parada_nula
TU,eec40acf700455d4ebce13c5c049303635287378f04387c1025ef861d9552791,parada_nula
TU,b26d8dd0fb311f14d463f0ea87563ba3f3ed18849a1a849559a931afb8a81c57,fecha_futura
TU,522db253b433e62fbf9ceb574f167f89cc1046f5a4dbdcd75c2d35de7a7904e2,parada_nula
TU,3af9e4e2e3139a67f75370a86236b5190e6bc4d3233d30b8548159234525a07c,parada_nula
TU,ae324a18cb99666a665142b8d1949bfbae5266b5fd332cf93ade74392efc69bd,parada_nula
TU,6584296ebd3dead153273d6a9aa746979ff2f112797fa28f224059cab985183a,fecha_futura
TU,c5332523bd87602b25e78f2b7f5c32aa172fd46d9d79f6760ed8381116576df9,fecha_futura
TU,962fcbb6f3b16ace17b399cdf7e279945538659c603862a2f7373bd7fa7bfe48,parada_nula
TU,36404ed860825ca47851f89748628a934c88a051e789440dcaf52d30bcd118fb,parada_nula
TU,2cd2462414855fcd1ef55a9affd010690cf9bf604322ff059fbed21ec1fd0890,parada_nula
TU,e69544a68079f02b1da48efb71600615fb132c93dbb35d2b5e103f314736652a,parada_nula
TU,6d321b75ac9edf20299c910528ec62bf643536e9b2c88125adbedac9dc4a377c,fecha_futura
TU,0263d4c9c3342404528e709332ec759b8895b3da45fae9ace1fdb0f2fc0409cb,parada_nula
TU,f23a0114987db016e99c9b13b9b8b57c0a29f024e857ea38c028435402c6102c,fecha_futura
TU,5e84981022c31b4e0869d5984662f38542252ff8ea9691062f037ad57c2c6402,parada_nula
TU,dfdf7d543a5b996ad51cfebd7f301102f42a5230b86875f25ca8b5ecacafcc6b,parada_nula
TU,8a633bc8d90a918984b3ea766f878150156a0b8098f981b85ece069c5b196f0b,parada_nula
TU,267902b387559f014ed11c5f462a6c32d687a4a2bd092c45613b696b1ee9ca94,parada_nula
TU,f12595999abc9054383cf5d03c82832541c4c0a68c887c6f5283fe6b878f9f98,parada_nula
TU,149ee4dca1e61845b1e38c988cb8868b7994e724d183264a3f661eebaa15d7f4,fecha_futura
TU,1d547d067da20deb688ff4696390c9c46739dad26efc63a715bfec95b4b65539,fecha_futura
TU,3291866c995f66ebfdbebc516f865c34d59efa7d95d9d15ea96f06392609f3ae,parada_nula
TU,2b28c340eadf0cd88c8d3325cfcccb1643368a9b597101187dec5771b6a5f790,parada_nula
TU,1b041edb15346f4bed039b5318efd5d5f6a68cd692ce25372ebcac08ff3c9d0d,fecha_futura
TU,dc2dd42d2984ea0d2a26e7725f9cef3419489997c9a03079e09d050af99ff622,fecha_futura
TU,0c294cd0e4bb7c86c84aa7d6ac9194d2c4b96e3e22efc7a0100ecd9cadb5b0d1,parada_nula
TU,0a82e172a38c79256a6a22f83c3427dcb63e4267d35273a324fcfce2df08f948,parada_nula
TU,47057b450c9529654f0b8ad390c9af1321ab03f074f3dc0b5d1c2eb9378b5e08,parada_nula
TU,fe37121b372599e13d0385124488d781d6d9c2e9568d2727f6e6a3bb4497d7e5,fecha_futura
TU,56f33d2d82a7ce19ceebb0ec42c72431492d1891388f38bfb5dd028d9883f128,parada_nula
TU,57dc58237dcdb6adb831c51cedd731f81dc5fec10fbc7d800065e575efbfbba3,parada_nula
TU,1f406cf9a77a62546499ab593aa564cb7d3cc3fff56ebb13db9adf3e699da32e,parada_nula
TU,444b3b8fe451e1688e64e2ea1c58b8e6340ae2c0cf9612b7e3af56f02ca45201,fecha_futura
TU,e9e9dfb5e222753994cc88a4fed42939017e70fec1199104356b1cbcda27a1de,parada_nula
TU,102a0d95492b512551ca659c3024abe0985d96a3415906b1594b44f2f4d93013,parada_nula
TU,e86c5c2b592a823edcdd972ba03946a9bf01aaed93b2c253e98f595946be389a,parada_nula
TU,84c49b35e31ff36fac2b20df90ba34b2f84f9836a5f9622dfb501341203cf632,parada_nula
TU,c9d0932dcec2bf3f01fdd67c6e3aba9cd419f08915617408d12d60d14824b6d5,parada_nula
TU,a1e8bda9bc5d5ba5b4d3870239f5e08cf4ddf7d7b1c9a92ddd6d23444c547434,parada_nula
TU,489b731023a91556c18ad83139b593ab51efb40b8021ccb59a35a510d4e96040,parada_nula
TU,7e15e8ee66974e271515a012948246b28b1499b61ac57cdfd62c12181ff71477,parada_nula
TU,d629d055220de6d1ec11940dcc4757f928528075b07d9e61d028c63c34b4eb19,parada_nula
TU,4ece84ea73d7aca10ac27857e3bee85689721bb63790b959d23e4495c7830f76,parada_nula
TU,80175bd2951679eec4fa3d73d25f4cd6bcf74c31ead8e9ed02d8e20e7f4c11ae,parada_nula
TU,9c754c0f003fd66c9e34612c498dd9292a8196ea784c17ec86b810ae09200982,parada_nula
TU,d46dd469011eaa471e28788325f3430ddd72549a83e78bad70460292cf796a98,parada_nula
TU,bd4759a4a9308c204ef1c29162964ba1ca92d11ccd5275ae03ae77805d0c2b93,parada_nula
TU,f28c655d3f3de1183d153c79b4e4af5206f756e9d97d96e7420197c0b41479c3,parada_nula
TU,f414e251930d4147c9b33da149c1602424b1cf088590b52b8bdbefa89d765968,parada_nula
TU,59265f52065106e6b0361fcedb6bc2fef11d32a1dce0d2a959485acf6c1718c4,fecha_futura
TU,31e9603f84d747b1517755520372d3a5b44f3da4e636028ac6d9f2bc022e345e,parada_nula
TU,fba63d5b33b14ab11f82c4e6890fdb06b3142024ba6222b794eceb7c8bd20257,parada_nula
TU,747b21ac973b85c91a9b3b54dc3c280dfb271b8ae05a5fb26814007349e31993,fecha_futura
TU,183d5aca91ad609d0268a9657490f4f265f313181ba65dfa5c87a0b310520498,parada_nula
TU,2020f5578855953fdd07ef2564ccc7177549906806ed9d5033ab479d9109fdb2,fecha_futura
TU,fb37be829335725564a709d3ba5656eac23b559d687d71b3a888d79633c1e41d,parada_nula
TU,a8407aa1fff33b662f00d7dc9aafb87406fbb919b0b0e8f7bf7dda5fbd3ded98,parada_nula
TU,d28b41b12e298e7e54f6caaad5c402b396ce9e3c920839a8c9b3dc7f63eae063,parada_nula
TU,45bf03837d4e017da370eb600e6c4acde0523bfe451a1a7afd29cadd38bfe521,parada_nula
TU,3fd88e4c10fa53c488e9bbfe7a599907f814e84a54d4ad4f4c7d79e3515255c4,fecha_futura
TU,9032dc4d4ac06b19efa4c938bb0e6c783b63645d4025708a91b8a02a62e6f368,fecha_futura
TU,115084a4f3755bb23691f7ff50c77644749f0c1ba14bbd1e56ba0867049b16d2,parada_nula
TU,e9df9adbf2d6a9f6f18df22024af7ee0d98c00b4d314c58bb37c8d93ef36d28d,parada_nula
TU,137d9b778c5eb16a0794cfe670f05d308a802713566f7d108f88feb7c293d735,fecha_futura
TU,3282b9bfe3f0c851e5ab36b9328eb2324fdaf794ec1c44cad2009f07831c6cde,parada_nula
TU,97ba65fd4d872a8070b02681b181f7d3b76c2d409c1634e991952cbd8e9b298b,fecha_futura
TU,7452340f3cc04bef645f4e3a73cbe17badadbf783e96b9cc83ba9a3d59df6814,parada_nula
TU,7c9204564bc6785ca6a0842808aa5b779b991485de949369297ea6926e3e7d67,parada_nula
TU,6ac3e9bd4e53ac52da4a3ad3c20d467d06d33018656ff22755681093526a3e84,parada_nula
TU,58bb9548f8126bd506204e558b3bc2d588d76b3fe9446755c4df782b2af49001,parada_nula
TU,706bff985d298807ff010c60256bf747f89efbe4e8a8e033a2f8cacc28368062,parada_nula
TU,b259f9bd21b01e2adbcccdb267364f3a7b460200b9ed83a1fa9cebc52d6c666b,parada_nula
TU,c9e2995933dbc39e18181d43e3e97bab8baebb65caac976a74c1a7d6586817af,parada_nula
TU,6948f5995ec01ffdae2de8dfbcadae1cb04550c3e3dbc20e9787cb1b27e7232e,parada_nula
TU,57ecdcf22cbec55561a39574c0c356f653ac6c5caeca9a001c9f566bb63514c7,parada_nula
TU,f011de2346366e1eac25d62a33c79767cabec751de9d0ba517bdb82117d857fd,parada_nula
TU,45b99229a2eb522f0a87f765cdd810b16600ba95f2110df27fa0bfd1aea12eab,parada_nula
TU,94e9e3e78891b62af0b153c3a54d454e80824632bae661d2709aa9c9b490f483,parada_nula
TU,d65670004d155d9852e0fe2e2707ca4133c0032be345be07cd8a19d42aeb5ece,parada_nula
TU,8e2bcf0eec83fcdbddc8cf9514902018fd2671253ce5a19a6147c5458d518e75,parada_nula
TU,be33bc086b01add9841a346751c510b3a507ca9e92cb3a505cb1245afa77a123,parada_nula
TU,9d20bfe3fdbe5c51b6f66e4b328df47f1ba033c9e325027abc7868201b959c1d,parada_nula
TU,383903d8a4e18647dd553ff6a1201621f9ed270f0d3c97612e0b9e3ad9b22107,parada_nula
TU,2cf8ab7f8a656c05f0b1b2d902bfd0986f2974318bec07e2ee269a0517c8d557,parada_nula
TU,19d684c4f63334710f8b3506d29f424d933d0731ed3a3a17630573806284c2c2,fecha_futura
TU,34c608104e430bcd1ec4bfaf8990ec38b8807ddb4e9b7a35423da1c79676849c,fecha_futura
TU,7b5f6da3f57ee1042e103287623439f8097d066e61fc9f9566cbea260f3c2d10,parada_nula
TU,ffdbd81343a40a5654b0b781d075d6fab98885de3771b75f983a6605826bfd18,parada_nula
TU,922b855e8a05595b5ef3f12be0b6cc5908119c65bce6dcd79117ab2ee7a682a1,parada_nula
TU,d49f21845c45bb4f9a25013b5272ddfe8b1837d5b30798e25d6d77be9358e496,fecha_futura
TU,5d84f1b5e4da46f22821bdbb543cb3ab733ac923a526197993ceb7ef0431b4cc,parada_nula
TU,0dd6178f79b1cf7051a0b54a6e95edcee961d33a703a1ff6f9ee465b63f028ed,fecha_futura
TU,e3f90d21420d599c44b5e52e42d076835c72895c8f404a4220fe53d6689138eb,parada_nula
TU,14b62fd45343d1ce25ca80e94d5838c4cc05584aaa4671fc3e162e0c71c6db1f,parada_nula
TU,b4fbae361929c3dbc2306d96057365a0acdc19e92f3c561c279405b8fbd0a3e8,parada_nula
TU,4a26828da0342503a3d5d907413a2601eee5250ebcd88a272a46e0f790e9ce74,parada_nula
TU,5230c04627794323f5b4c16acc57e0a1018fe7a4f1542036c8277f4df6eef14f,parada_nula
TU,9ec51d26e951144467ceeba8b13e494fe56740d09fc0d5098cb5a932cd7f74b4,parada_nula
TU,06071b873a2d6990e857aeb91a004c6799aa15871947060fe608e1ebd4f09500,parada_nula
TU,1ea0fc1b9a4f39536f1b62df1c37ee363595c8f557cd2d2cd639c1372709885d,fecha_futura
TU,c68d6e82b5d4be7fd6ff79d6d3d9148c4709344cb5ed32fc29f94ba44813664a,parada_nula
TU,8baa75f5a2f385d547335412de9820ca5c5a94d3185142173170d76a60c63d3e,parada_nula
TU,7d4c6c66682f6b6c3789ac05fcce5688e3f8a9ed91d300ffd42871cec1005b3f,parada_nula
TU,363272772a7f2087a4b01350fc2a42bda6706205723a0464b5378a4782b4ec80,parada_nula
TU,10d204418a01b9b0e8c64c56f2e077388781f1471dc314501e780d04556069e5,fecha_futura
TU,039c4aac7121b28eefdeac5739802f011f576c79913f6e98cf0cd19e1be7180b,fecha_futura
TU,ce461630aa7745e13b60c02f57a31306316f2d23216602b1e14e067a0d03add5,parada_nula
TU,04db7fc10c9c79745f1bbc89017378800304b3bb815ccb156ba6f9d07f2d08b6,parada_nula
TU,73afaafe4321ef4a5a25c583c3ba2846f8c4d5b33bbb602de67cd27f134e9a12,parada_nula
TU,00fae82bb7227d6c1a339b6567b1d1522ea7537832f83b1fc1131428d79bc329,parada_nula
TU,ebb88094979f38608a6bd1c67fbf9f5cdc9c2c2dbdea9dce02ff4274e2a684a8,fecha_futura
TU,5f48197829e1a3508252f116d4b569c449cbe30e2d8fa9225a55e14884442348,fecha_futura
TU,20aa79f375af832406ee66601b7ff7145b55e4a49813c51fb392d961448c2bbc,parada_nula
TU,59d2283b01b95a38113e16d7d90b64cf8ffcbac08c1bc4e225b638429ffab444,parada_nula
TU,0d7dc75ad2bb461f15583e2f6f4a454260a4eae328d13d5ef6bf3e27233dea9e,parada_nula
TU,e4a7e1e20ac95b42d3897dd1ca80c017aaf07e5839cc9d80c9a44cf3dc606d47,fecha_futura
TU,bcc82756c6ec49078f94975503950c6604adc509c0b999bae400a2bb67c90e4a,parada_nula
TU,cd1e6ea32fcb3d759fa16357b8aa2a9646ad0fc2ab8a8b016600c4f7de863d9f,parada_nula
TU,97682c6073d9b6057bf42a601fee3e11ae1090636204ec328221db3b91a36358,parada_nula
TU,25e2c1eaaa5b62738d66447c9196a5e97e7b0f18a2c14db87273c7633a8f7cc4,parada_nula
TU,7c7433e412023c2c3441f69c6bc02c3497ae2073c419d4e7e2ff31a5aafa4c84,parada_nula
TU,703732ed4e5ac36a2a4cdec74442fa1936c0a862e40c7a09d0d5a9b382878f74,parada_nula
TU,18559bc312120230629049bbcdf54aac5db62713706b308f652e178947576077,parada_nula
TU,3cd04f4f7a36657910490037a49d8566e4a90e35bea4271c923a775e5f3c6d77,parada_nula
TU,eb800a649e768390779508379aef818829d427d05e5e8bc3034accd6aaa2fa18,fecha_futura
TU,6d90b3b81d26478bce6af2d3e56a5cb68060da6b6028114e1f1b6ee866a6fcef,parada_nula
TU,6f578d77dd7dfd02c49288565866904707b73aa21264f348bca82f1f78db27b3,parada_nula
TU,ca5288e23054e688933b6ef8b254ed2421ac28f5c660daacbb68dbb930e432ef,parada_nula
TU,579afeb3c766cd570811e925e65a367b297a3d7c4b1830cdfef72d9a870376c5,fecha_futura
TU,034cc0596f68866e02cface09b33aa149cdd1048b0a41fda6158064146e4331b,parada_nula
TU,2b83f7bcbc3fc873702a5988e68497907307b2d6e84ce134e29ee08f21db7caa,parada_nula
TU,f1bb2a7e61dbcf16d1e8242b59fdf46ed97564253cf01b3bb8e155f10fa26ab0,parada_nula
TU,cdcab437b75919423d61b1e55e3adb08a9c03ee7926f2278f4ab110654234f45,parada_nula
TU,07caf64bb1d061393f1fab155688c63c0c8ddcba109999c23cf60c63c9fb2770,parada_nula
TU,b57cf9a8c2e7b7d6192e58255bb9e98668886e878792f6663e17d5a1425b53cd,parada_nula
TU,b24c842092b52811e7c10a05865f6df4aa29f83309cc7b6545e8afa55eedd831,parada_nula
TU,cf9b3e1a7fcb168d80723e0c97222e3cd9a49f6ec7bdb59985ea3810a8fd16cc,parada_nula
TU,95cfd8a6a822c15b0c76860759bc718dc6b98943ba6b163e580bcbf73a9174ea,parada_nula
TU,70dd085b354dd899624c17554a006059a916a16743ef4dc1c26f568c1ead1d39,parada_nula
TU,d6826a25128a20e62c01db93705e40b7ec129f633a2b730e610ca5a470ca8b07,parada_nula
TU,a7e462525366b0cfcf7e52019190db96ddf0c92d5597edb50690529edf72e1fb,fecha_futura
TU,aa8a871961b7069311164988c825d19573a84c46f799cefb8d35a78fc88f4722,fecha_futura
TU,e7d3ebb5bb4d2927e043a7f6928326efe5aef92908dee5b00c9ecc4e9750ce56,parada_nula
TU,3bcb21e1774c87b374d490409cf986eb52301c8a95a8359774e53ed75f97d058,parada_nula
TU,c9b8e842fd1dbe07404fadf5718ad861ddc8e79214aea6b80da4bf88d3303903,fecha_futura
TU,77aa63781f4f7d1c102ed3d94b4bfaae1c896ec29ad4f868f2563227d05dc380,parada_nula
TU,b0d34ac4a9b5975d2dbcce69ac329f8ff5d87526583c1416f5a913a2390e370d,fecha_futura
TU,ffa4b9ab5afdb9e027bf718adc7c4332db7c1d8f979f3d0303e170ac5aefb7ab,parada_nula
TU,614de75bd34d74b1149c38483d666956d75620cc16e8d5bc9cec3e23c23a47fb,parada_nula
TU,934f44aa31e6b734e99a22a45653ede070d73003c4b95536118b6f21d79256da,parada_nula
TU,5665924951a2bf5ad51e138c3dd60f21b65d83f0b515d1a3628ee8c7e15e5cd7,parada_nula
TU,02047d647c0d17caf9728700e500d848e758db06245de3ca53086ee3791266c1,parada_nula
TU,115e385d012ef0f7a79e5b147a65761acfbf1398e13d111d69529cfd7916eeee,parada_nula
TU,e803023105c337e4bb24cd08a838ca2628231ce206f7da59746867a8a3c42171,parada_nula
TU,66cb460e69012bfa36362051e887c9a6d92ff3fa3e59ccd757e4d34fdcc2ceb8,parada_nula
TU,8a8710b0918121f6041bf3b666757c6a7be17cdaf209cf13cb9d7d728ad1e37e,parada_nula
TU,682ccd67ecc6054fbb8ddcb484a611505642e9bd73d0155fa3c5f9d24c47a5a2,parada_nula
TU,b60f1ae1ea0a6707291eb43a5351477036c20b32f3cb3c44fc124dadbca8e4f5,parada_nula
TU,9c696bce2c627b3f2154ca51d615539640c42896a1b9d7c755c8b89a49c514c2,parada_nula
TU,22bec975e75a7a0d56b747e44fce031bf99cee56abb74bd9e1b4d469f16cead2,parada_nula
TU,e9551e4f5c27b07023c91cdc7299589cdaa52563a33469e9dd8f904304430b01,parada_nula
TU,16e69fb7ffdb9e4638b4ed1454d0b2ae99ea3595c0a61b9f84b8bf7beddab8b3,parada_nula
TU,bcbdc1c50864ef88cd793055848b2d65b04c08a9284266768a80190f9703ac86,parada_nula
TU,5d6e78c1d922cbf4a10a06af4c782438299880cd3bbdfcd1b5f011ad6fe60af1,parada_nula
TU,dd64ad8928cbe3e7de0d1474575ce3ff4a02d61739246f67917313f7b2dcce40,parada_nula
TU,400377c5c5015cd684be929b358df3ac95d9adaf36ce22acb75bb0b7fb856eb5,parada_nula
TU,c10327622ed3e7c775bb4e6656fd878de692d012471271bd7f31720b6f5a0043,parada_nula
TU,754318fde4b24347fc3352137f7fcfc9100e4f1be49abf7ad11725d83a263ca2,fecha_futura
TU,1ec3c65558b57eed4de41ccef1e93ecb502ab8393fd6d212259e6cc5e8370fcf,parada_nula
TU,d860d2ac2cb2a23940c12ae711becdbb4e0ca8d29c5a7410da4442edf2f7517a,parada_nula
TU,c8c89c2f58d61021513cb725f8bc666ff528c44f276ec22a7a4cff783ae6c17c,parada_nula
TU,2783239cf0bbe1f91c6df2338aad736ee57f122a3d3e5e607411071ad9ec4fc3,parada_nula
TU,249757fb797bd9c5f4a8694cb3e63c2dadd54c7876e0a1c3267fdd4c4504d777,parada_nula
TU,2d46606b9e51214de33be2cde8bc4a2f7a8a66f6349e0b6fe989a0b0efb3d75b,parada_nula
TU,afe3778b8c239569b46a377e9923d4bd6401669ea88f7ed0c602e65a89fe982d,parada_nula
TU,0e9a3b32df3906857d4bb24c54b1d138b2d841d590d4854523bc62f8e77a96a5,parada_nula
TU,5a5e2f1eb1c4dd64b62079ee1da713e5ff1182c7a0cd1bcec34d0ff0505567a5,parada_nula
TU,f72f586b18ac266bec05e147b72e1c181d555fd06f84ede374c9afbe742b27ac,parada_nula
TU,dfd575f37d6833ab6aea26df2ffdb369abcf93b1fcbe3d181503412538b06d10,parada_nula
TU,2ea36739481e056ce8bb3094c3ea8b64b506830624fd800c5252b25d278c3aa2,parada_nula
TU,93f50d5d81aeb07d2cdcc2b17902e909dee7773b43cc72d43a57ed68e75b4e38,fecha_futura
TU,045f3b62a880b2abc717f30cbd6be2eda058998130faa16fbb6bc8af453eb53b,parada_nula
TU,f1baa1b8dff3a9e894480e620ef1822e63158f0931b7bcd1ec5f7abe755827ed,parada_nula
TU,06c4515c1ba7fa496453d524d7a0d2585034fd1acfd3aa12998ae50c0c6a45e1,parada_nula
TU,e293567f7b643192c5028c7bff03f54ea2df9e2f602a43dcf8dc141cd9a27c9a,parada_nula
TU,86b06ac565a765a647f26e4c9034c9b34baf7fbde4e3d20854ee7d8ef872202b,parada_nula
TU,d9d14eed622122010e31eb45619c4a2074a7f7294ecf1ec169b3b0a6b2e9758d,parada_nula
TU,f2708d19a8b8c6a38aff6accd4221233ec2201b304a4601a582732a16b0d3651,fecha_futura
TU,251d96d6c6bd8f5b0df654cd8289ba76a71bf410f52d47219904bee3488f6204,parada_nula
TU,ea73dcb2e1af168b93c7bb801b8949caabf16adc8948db043ab35c2b576067a6,parada_nula
TU,850622a4a2830ceb99573ce6d8db2ee96cdc6506468acad61c4b5b5bf06bc958,parada_nula
TU,88ba9a78890d9e0f63bc0b823bb9cb63ccfb0de33c7a553b70268a35c26e6661,parada_nula
TU,941ddef4eb5c9cc22edb3f77a6a7cee3a0f094a8e3c74e93782fc53f89c4683e,parada_nula
TU,4f9f20fa526d9ef8c6c085605d67e1d7335ab954944f8c02464c4b8f76ec81a5,parada_nula
TU,85ccebed0d2d82ba2f0af5e8bc820c5f982c6172abf8c107f0b1e5810701274f,parada_nula
TU,5ff4e3b20f7cdae9e6b7ccaff615442238765f02d2be16ec4f75567296076746,parada_nula
TU,d1b422a1b65e0176fafd18b34bd195a34f7a53608010fb9674898df84e885245,parada_nula
TU,7bbcd21efff0a4b8d0c0231b4e2012452a4614b0b32c250d014578a05f8a58bc,fecha_futura
